symbol,bos1_date,1_new_26w_high,2_freshly_broken,3_ema20_gt_ema50,4_ema50_rising,5_rsi_gt_60,6_rsi_rising,7_macd_hist_pos,8_vol_gt_sma10,9_green_candle,outcome,is_win,ret_5d,ret_10d,ret_20d
WIPRO.NS,2025-01-24,True,True,True,True,True,True,True,True,True,INVALIDATED,False,-4.09,0.06,-3.6
HCLTECH.NS,2022-11-14,True,True,False,True,True,True,True,False,True,TIMEOUT,False,0.91,3.24,-4.46
HCLTECH.NS,2023-06-20,True,True,True,True,True,True,True,False,True,BOS2_CONFIRMED,True,-0.4,0.48,-1.63
HCLTECH.NS,2023-09-04,True,True,True,True,True,True,True,False,True,BOS2_CONFIRMED,True,3.69,4.58,-0.11
HCLTECH.NS,2023-11-30,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,1.34,10.79,10.23
HCLTECH.NS,2024-01-12,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,-5.36,-2.11,3.82
HCLTECH.NS,2024-02-06,True,True,True,True,True,True,True,True,True,INVALIDATED,False,2.67,0.51,1.0
HCLTECH.NS,2024-08-26,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,3.74,3.09,2.88
HCLTECH.NS,2024-10-11,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,-0.13,1.39,1.15
HCLTECH.NS,2024-11-22,True,True,True,True,True,True,True,False,True,BOS2_CONFIRMED,True,-2.48,-0.47,-0.83
HCLTECH.NS,2024-12-05,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,2.22,-0.76,1.4
HCLTECH.NS,2025-01-10,True,True,True,True,True,True,True,True,True,,,-10.13,-10.13,-10.13
HCLTECH.NS,2026-01-16,True,True,True,True,True,True,True,True,True,INVALIDATED,False,1.31,-0.16,-10.14
NTPC.NS,2022-04-18,True,True,True,True,True,True,True,True,True,INVALIDATED,False,-4.79,-3.79,-13.77
NTPC.NS,2022-09-06,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,2.28,0.06,-3.32
NTPC.NS,2022-11-01,True,True,True,True,True,True,True,True,True,TIMEOUT,False,-5.39,-7.48,-5.33
NTPC.NS,2023-06-09,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,1.67,1.15,5.25
NTPC.NS,2023-06-28,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,2.39,-0.35,11.64
NTPC.NS,2023-07-25,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,8.73,8.54,9.6
NTPC.NS,2023-09-01,True,True,True,True,True,True,True,False,True,BOS2_CONFIRMED,True,4.02,3.21,0.62
NTPC.NS,2023-11-16,True,True,True,True,True,True,True,False,True,,,0.36,8.62,19.84
NTPC.NS,2023-11-28,True,True,True,True,True,True,True,True,True,,,8.3,13.29,20.94
NTPC.NS,2024-02-02,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,-6.46,0.22,4.69
NTPC.NS,2024-03-04,True,True,True,True,True,True,True,False,True,BOS2_CONFIRMED,True,-9.13,-11.74,-11.74
NTPC.NS,2024-07-26,True,True,True,True,True,True,False,True,True,BOS2_CONFIRMED,True,2.29,-0.78,1.4
NTPC.NS,2024-09-25,True,True,True,True,True,True,True,True,True,INVALIDATED,False,-1.71,-3.53,-8.92
NTPC.NS,2026-01-02,True,True,False,True,True,True,True,True,True,BOS2_CONFIRMED,True,-3.68,-2.0,2.34
NTPC.NS,2026-01-29,True,True,False,True,True,True,True,True,True,BOS2_CONFIRMED,True,1.69,1.11,6.38
NTPC.NS,2026-02-20,True,True,True,True,True,True,True,False,True,BOS2_CONFIRMED,True,0.95,0.88,0.41
NTPC.NS,2026-04-20,True,True,True,True,True,True,True,False,True,INVALIDATED,False,2.07,0.01,-2.31
POWERGRID.NS,2022-04-01,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,2.17,0.44,3.43
POWERGRID.NS,2023-05-02,True,True,True,True,True,True,True,False,True,BOS2_CONFIRMED,True,3.19,-0.5,-2.56
POWERGRID.NS,2023-06-21,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,-1.1,-0.99,-5.39
POWERGRID.NS,2023-11-09,True,True,True,True,True,True,True,False,True,BOS2_CONFIRMED,True,-0.57,-0.14,9.9
POWERGRID.NS,2023-12-05,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,4.85,0.51,6.84
POWERGRID.NS,2024-01-04,True,True,True,True,True,True,True,False,True,BOS2_CONFIRMED,True,-1.03,-2.73,13.33
POWERGRID.NS,2024-01-24,True,True,True,True,True,True,True,False,True,BOS2_CONFIRMED,True,13.22,11.54,15.2
POWERGRID.NS,2024-04-30,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,-1.92,3.49,2.67
POWERGRID.NS,2024-05-21,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,-3.07,-12.88,-12.88
POWERGRID.NS,2024-07-30,True,True,True,True,True,True,True,True,True,INVALIDATED,False,1.09,-4.24,-4.29
POWERGRID.NS,2026-02-16,True,True,False,True,True,True,True,False,True,TIMEOUT,False,1.84,-2.46,0.03
POWERGRID.NS,2026-04-15,True,True,True,True,True,True,True,False,True,INVALIDATED,False,1.32,1.06,-4.21
ONGC.NS,2023-01-19,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,-4.67,-5.59,1.88
ONGC.NS,2023-02-16,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,-0.32,-0.8,-2.06
ONGC.NS,2023-05-08,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,1.82,0.0,-6.88
ONGC.NS,2023-07-14,True,True,True,True,True,True,True,False,True,BOS2_CONFIRMED,True,1.91,5.51,6.08
ONGC.NS,2023-09-01,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,-0.24,1.58,-0.6
ONGC.NS,2023-09-29,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,-3.06,-1.61,-1.37
ONGC.NS,2023-11-06,True,True,True,True,True,True,True,False,True,BOS2_CONFIRMED,True,3.15,-1.24,2.84
ONGC.NS,2024-01-04,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,3.69,12.35,26.39
ONGC.NS,2024-01-29,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,6.16,1.17,5.01
ONGC.NS,2024-07-08,True,True,True,True,True,True,False,True,True,INVALIDATED,False,7.26,6.23,9.41
ONGC.NS,2026-01-28,True,True,False,True,True,True,True,True,True,BOS2_CONFIRMED,True,-0.3,2.35,3.74
ONGC.NS,2026-04-28,True,True,True,True,True,True,True,False,True,INVALIDATED,False,-7.6,-2.22,-9.82
COALINDIA.NS,2022-04-20,True,True,True,True,True,True,True,True,True,INVALIDATED,False,-5.44,-11.07,-11.07
COALINDIA.NS,2022-07-29,True,True,True,True,True,True,True,False,True,BOS2_CONFIRMED,True,1.36,4.21,8.38
COALINDIA.NS,2022-08-10,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,-3.92,1.75,2.43
COALINDIA.NS,2022-08-26,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,5.1,4.47,-3.39
COALINDIA.NS,2022-09-07,True,True,True,True,True,True,True,False,True,INVALIDATED,False,-2.6,-5.59,-11.38
COALINDIA.NS,2022-10-28,True,True,True,True,True,True,True,False,True,INVALIDATED,False,1.44,-5.63,-7.64
COALINDIA.NS,2022-11-09,True,True,True,True,True,True,True,True,True,INVALIDATED,False,-9.91,-11.42,-10.68
COALINDIA.NS,2023-09-05,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,9.26,9.57,12.44
COALINDIA.NS,2023-09-25,True,True,True,True,True,True,True,False,True,BOS2_CONFIRMED,True,-0.17,4.65,5.82
COALINDIA.NS,2023-10-10,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,4.07,0.23,6.24
COALINDIA.NS,2023-11-09,True,True,True,True,True,True,True,False,True,BOS2_CONFIRMED,True,7.18,5.39,7.1
COALINDIA.NS,2023-12-19,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,3.24,4.27,1.8
COALINDIA.NS,2024-01-29,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,7.91,8.8,6.17
COALINDIA.NS,2024-05-21,True,True,True,True,True,True,False,True,True,BOS2_CONFIRMED,True,-1.63,-11.26,-11.26
COALINDIA.NS,2026-01-02,True,True,False,True,True,True,True,True,True,BOS2_CONFIRMED,True,0.31,-0.19,-0.36
COALINDIA.NS,2026-03-12,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,-1.03,-4.77,-8.51
COALINDIA.NS,2026-04-29,True,True,True,True,True,True,True,True,True,INVALIDATED,False,-3.67,-6.28,-11.57
TATASTEEL.NS,2023-01-18,True,True,False,True,True,True,True,False,True,INVALIDATED,False,-0.94,-1.19,-10.15
TATASTEEL.NS,2023-09-01,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,1.51,0.97,-3.02
TATASTEEL.NS,2023-12-15,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,-1.21,2.01,0.29
TATASTEEL.NS,2023-12-28,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,-3.57,-2.38,-2.81
TATASTEEL.NS,2024-02-05,True,True,True,True,True,True,True,True,True,BOS2_CONFIRMED,True,-3.6,-1.36,6.19
